This is the link file of route1
1499	1
441	441	442	19.4	0	2.983703864	0.026816334	2	0	1
442	442	443	19.4	0	-2.801757813	1.81E-12	2	0	1
443	443	444	19.4	0	-0.78503418	3.252E-11	2	0	1
444	444	445	19.4	0	1.798339844	3.252E-11	2	0	1
445	445	446	19.4	0	-0.690795898	0.00148143	2	0	1
446	446	447	19.4	0	0.582642061	0.024184652	2	0	1
447	447	448	19.4	0	0.142609276	0.086080308	2	0	1
448	448	449	19.4	0	0.645474841	0.06057515	2	0	1
449	449	450	19.4	0	-0.073493506	0.077504591	2	0	1
450	450	451	19.4	0	0.104016096	0.055970935	2	0	1
451	451	452	19.4	0	0.063479919	0.019000438	2	0	1
452	452	453	19.4	0	1.824951172	0	2	0	1
453	453	454	19.4	0	0.827026367	3.157E-11	2	0	1
454	454	455	19.4	0	0.099975586	3.157E-11	2	0	1
455	455	456	19.4	0	-0.519897461	0	2	0	1
456	456	457	19.4	0	-0.124023438	3.157E-11	2	0	1
457	457	458	19.4	0	0.694824219	3.157E-11	2	0	1
458	458	459	19.4	0	0.250854492	0.011485804	2	0	1
459	459	460	19.4	0	0.064582405	0.195014597	2	0	1
460	460	461	19.4	0	1.003015655	0.161809047	2	0	1
461	461	462	19.4	0	0.826049805	3.439E-11	2	0	1
