This is the node file of route1
582	540728.7165241	4583545.5373760
583	540772.5600774	4583569.5735165
584	540816.4008929	4583593.6147914
585	540860.2417083	4583617.6560663
586	540904.0825238	4583641.6973411
587	540947.9233393	4583665.7386160
588	540991.7641548	4583689.7798909
589	541035.6049703	4583713.8211658
590	541079.4457857	4583737.8624407
591	541123.2866012	4583761.9037156
592	541167.1274167	4583785.9449905
593	541210.9411423	4583810.0355909
594	541254.7646168	4583834.1084393
595	541298.6064558	4583858.1478476
596	541342.4482948	4583882.1872559
597	541386.2901338	4583906.2266642
598	541430.1319728	4583930.2660726
599	541473.9738118	4583954.3054809
600	541517.8156508	4583978.3448892
601	541561.6574898	4584002.3842975
602	541605.4993288	4584026.4237059
603	541649.3411678	4584050.4631142
604	541693.1830068	4584074.5025225
605	541737.0248458	4584098.5419308
606	541780.8666848	4584122.5813392
607	541824.7085238	4584146.6207475
608	541868.5503628	4584170.6601558
609	541912.3922019	4584194.6995641
610	541956.2340409	4584218.7389724
611	542000.1520819	4584242.6361663
612	542043.9760144	4584266.7082027
613	542087.7999469	4584290.7802392
614	542131.6238794	4584314.8522757
615	542175.4478119	4584338.9243122
616	542219.2717444	4584362.9963486
617	542263.0956769	4584387.0683851
618	542306.9196094	4584411.1404216
619	542350.7435419	4584435.2124581
620	542394.5674744	4584459.2844945
621	542438.3910736	4584483.3571378
622	542482.2144098	4584507.4302600
623	542526.2010112	4584531.2037456
624	542570.1879942	4584554.9765311
625	542614.1749771	4584578.7493166
626	542658.0415002	4584602.7428152
627	542701.8314675	4584626.8765832
628	542745.6732700	4584650.9154099
629	542789.6531590	4584674.7013167
630	542833.6330480	4584698.4872236
631	542877.6129370	4584722.2731304
632	542921.5928260	4584746.0590372
633	542965.6125610	4584769.7688595
634	543010.3053625	4584792.1821207
635	543055.6481558	4584813.2370947
636	543101.5174357	4584833.1370737
637	543147.3868731	4584853.0366896
638	543193.2572610	4584872.9341144
639	543239.1276489	4584892.8315392
640	543284.9980368	4584912.7289640
641	543330.8684247	4584932.6263888
642	543376.7388126	4584952.5238136
643	543422.6092005	4584972.4212384
644	543468.3376697	4584992.6423809
645	543514.0519342	4585012.8959243
646	543559.8976114	4585032.8499134
647	543605.7514025	4585052.7855559
648	543651.6051936	4585072.7211984
649	543697.3831692	4585092.8301542
650	543743.2705540	4585112.6843449
651	543789.2367121	4585132.3595148
652	543834.7633374	4585153.0203058
653	543879.4055949	4585175.5083801
654	543922.5816980	4585200.6959309
655	543964.4541394	4585228.0147089
656	544005.0561693	4585257.1557520
657	544044.3153074	4585288.1063979
658	544083.3938163	4585319.2793436
659	544122.5906059	4585350.3193214
660	544161.8968433	4585381.2227145
661	544201.2030807	4585412.1261076
662	544240.5093181	4585443.0295006
663	544279.8155554	4585473.9328937
664	544319.1217928	4585504.8362868
665	544358.4280302	4585535.7396799
666	544397.7342675	4585566.6430729
667	544437.0405049	4585597.5464660
668	544476.3467423	4585628.4498591
669	544515.6529797	4585659.3532522
670	544554.9592170	4585690.2566452
671	544594.2654544	4585721.1600383
672	544633.5716918	4585752.0634314
673	544672.8779291	4585782.9668245
674	544712.1841665	4585813.8702176
675	544751.4904039	4585844.7736106
676	544790.7732256	4585875.7067377
677	544830.0304812	4585906.6723297
678	544869.2877367	4585937.6379217
679	544908.5449923	4585968.6035136
680	544947.8022479	4585999.5691056
681	544987.0595034	4586030.5346976
682	545026.3167590	4586061.5002895
683	545065.5740145	4586092.4658815
684	545104.8312701	4586123.4314735
685	545144.0885257	4586154.3970654
686	545183.3457812	4586185.3626574
687	545222.6030368	4586216.3282494
688	545261.8602923	4586247.2938413
689	545301.1175479	4586278.2594333
690	545340.3748035	4586309.2250253
691	545379.6320590	4586340.1906173
692	545418.8893146	4586371.1562092
693	545458.1465701	4586402.1218012
694	545497.9892977	4586432.3166576
695	545534.0751059	4586466.8300226
696	545569.1521753	4586502.4613430
697	545604.5975592	4586537.7120064
698	545640.9075308	4586572.0758608
699	545676.4252734	4586607.2680469
700	545711.9430160	4586642.4602330
701	545747.4607586	4586677.6524190
702	545782.9785012	4586712.8446051
703	545818.4973715	4586748.0356501
704	545854.1051672	4586783.1367168
705	545889.7129630	4586818.2377835
706	545925.3207587	4586853.3388502
707	545960.9285544	4586888.4399169
708	545996.5363502	4586923.5409836
709	546032.1441459	4586958.6420503
710	546067.7519416	4586993.7431170
711	546103.3597373	4587028.8441837
712	546138.9675331	4587063.9452504
713	546174.5753288	4587099.0463171
714	546210.1831245	4587134.1473838
715	546245.7909203	4587169.2484504
716	546281.3987160	4587204.3495171
717	546317.0065117	4587239.4505838
718	546352.6143075	4587274.5516505
719	546387.9413326	4587309.9351095
720	546423.2468878	4587345.3401624
721	546458.5524430	4587380.7452154
722	546493.5703483	4587416.4298098
723	546527.9517094	4587452.7330053
724	546562.3330706	4587489.0362008
725	546596.7144318	4587525.3393964
726	546631.0957930	4587561.6425919
727	546665.4771541	4587597.9457874
728	546699.8585153	4587634.2489829
729	546734.2398765	4587670.5521784
730	546768.6212377	4587706.8553739
731	546803.0025988	4587743.1585694
732	546837.3839600	4587779.4617649
733	546871.7647491	4587815.7655021
734	546906.1416652	4587852.0729069
735	546940.4339087	4587888.4602854
736	546974.7216375	4587924.8519280
737	547009.0093663	4587961.2435706
738	547043.2970952	4587997.6352132
739	547077.9593281	4588033.6678375
740	547114.4879259	4588067.7692412
741	547153.7516826	4588098.7031055
742	547194.2354364	4588127.9634951
743	547237.7058439	4588152.6682249
744	547284.4607699	4588170.3629384
745	547331.9603506	4588185.9767093
746	547379.4599312	4588201.5904802
747	547426.9595118	4588217.2042511
748	547474.4590924	4588232.8180220
749	547521.9586730	4588248.4317929
750	547569.4582536	4588264.0455638
751	547616.9578342	4588279.6593347
752	547664.4574148	4588295.2731056
753	547711.9569954	4588310.8868765
754	547759.4565761	4588326.5006474
755	547806.9561567	4588342.1144183
756	547854.4557373	4588357.7281892
757	547901.5539704	4588374.4670424
758	547947.4127140	4588394.3771010
759	547991.7031323	4588417.4771381
760	548033.6137165	4588444.7115497
761	548072.9180130	4588475.5831507
762	548109.9696682	4588509.1299649
763	548143.9492422	4588545.7876837
764	548176.8301118	4588583.4551371
765	548209.8200703	4588621.0266003
766	548240.3397049	4588660.5333062
767	548265.7714639	4588703.5511888
768	548290.3979269	4588746.9706651
769	548321.7950639	4588785.8577459
770	548354.2426268	4588823.8992451
771	548386.6901896	4588861.9407444
772	548419.1377525	4588899.9822436
773	548451.5853153	4588938.0237429
774	548484.0328781	4588976.0652421
