This is the node file of route1
1500	1	1
482	536431.9783876	4580994.7335417	0	0	ND
483	536474.1403872	4581021.6104051	0	0	ND
484	536516.3023869	4581048.4872684	1	0	ND
485	536558.4643866	4581075.3641318	0	0	ND
486	536600.6263862	4581102.2409951	0	0	ND
487	536642.7883859	4581129.1178585	0	0	ND
488	536684.9503856	4581155.9947219	0	0	ND
489	536727.1123852	4581182.8715852	0	0	ND
490	536769.2682209	4581209.7581063	0	0	ND
491	536811.4004874	4581236.6815555	0	0	ND
492	536853.5327539	4581263.6050048	0	0	ND
493	536895.6650204	4581290.5284540	0	0	ND
494	536937.7972869	4581317.4519033	0	0	ND
495	536979.9295534	4581344.3753525	0	0	ND
496	537022.0618199	4581371.2988018	0	0	ND
497	537064.1940864	4581398.2222510	0	0	ND
498	537106.3263529	4581425.1457003	0	0	ND
499	537148.4586194	4581452.0691495	0	0	ND
500	537190.5908859	4581478.9925988	0	0	ND
501	537232.7231524	4581505.9160480	0	0	ND
502	537274.8554189	4581532.8394973	0	0	ND
503	537316.9657864	4581559.7971691	0	0	ND
504	537359.0644301	4581586.7731620	0	0	ND
505	537401.1630739	4581613.7491549	0	0	ND
506	537443.2617177	4581640.7251478	0	0	ND
507	537485.3603614	4581667.7011407	0	0	ND
508	537527.5127005	4581694.5931196	0	0	ND
509	537569.6746571	4581721.4700506	0	0	ND
510	537611.8366136	4581748.3469816	0	0	ND
511	537653.8987697	4581775.3779702	0	0	ND
512	537695.6627086	4581802.8693036	0	0	ND
513	537737.4266474	4581830.3606369	0	0	ND
514	537779.1905863	4581857.8519703	0	0	ND
515	537820.9545252	4581885.3433036	0	0	ND
516	537862.7184641	4581912.8346370	0	0	ND
517	537904.4824029	4581940.3259703	0	0	ND
518	537946.2463418	4581967.8173037	0	0	ND
519	537988.1418175	4581995.1063253	0	0	ND
520	538030.2144243	4582022.1229083	0	0	ND
521	538072.2870311	4582049.1394912	0	0	ND
522	538114.3581616	4582076.1583731	0	0	ND
523	538156.4288448	4582103.1779516	0	0	ND
524	538198.4995279	4582130.1975301	0	0	ND
525	538240.8524234	4582156.7687590	0	0	ND
526	538283.1267596	4582183.4685811	0	0	ND
527	538325.4010958	4582210.1684031	0	0	ND
528	538367.6754320	4582236.8682252	0	0	ND
529	538409.9497682	4582263.5680473	0	0	ND
530	538452.2241044	4582290.2678694	0	0	ND
531	538494.4282800	4582317.0783978	0	0	ND
532	538536.6197033	4582343.9090482	0	0	ND
533	538578.8114405	4582370.7391884	0	0	ND
534	538621.7827643	4582396.3021563	0	0	ND
535	538665.2288428	4582421.0370684	0	0	ND
536	538708.9992477	4582445.2062978	0	0	ND
537	538752.9665567	4582469.0154385	0	0	ND
538	538796.9345198	4582492.8233829	0	0	ND
539	538840.9024830	4582516.6313273	0	0	ND
540	538884.8704461	4582540.4392718	0	0	ND
541	538928.8384092	4582564.2472162	0	0	ND
542	538972.8063724	4582588.0551607	0	0	ND
543	539016.7743355	4582611.8631051	0	0	ND
544	539060.7422986	4582635.6710495	0	0	ND
545	539104.7102617	4582659.4789940	0	0	ND
546	539148.6782249	4582683.2869384	0	0	ND
547	539192.6461880	4582707.0948828	0	0	ND
548	539236.6141511	4582730.9028273	0	0	ND
549	539280.5821143	4582754.7107717	0	0	ND
550	539324.4659951	4582778.6733386	0	0	ND
551	539368.3488242	4582802.6378398	0	0	ND
552	539412.2316532	4582826.6023409	0	0	ND
553	539456.1144822	4582850.5668421	0	0	ND
554	539499.9973113	4582874.5313433	0	0	ND
555	539543.8801403	4582898.4958444	0	0	ND
556	539587.7629693	4582922.4603456	0	0	ND
557	539631.6457984	4582946.4248468	0	0	ND
558	539675.5286274	4582970.3893479	0	0	ND
559	539719.4114564	4582994.3538491	0	0	ND
560	539763.2942855	4583018.3183503	0	0	ND
561	539807.1771145	4583042.2828514	0	0	ND
562	539851.0599435	4583066.2473526	0	0	ND
563	539894.9427725	4583090.2118538	0	0	ND
564	539938.8256016	4583114.1763549	0	0	ND
565	539982.7084306	4583138.1408561	0	0	ND
566	540026.5912596	4583162.1053573	0	0	ND
567	540070.4740887	4583186.0698585	0	0	ND
568	540114.3569177	4583210.0343596	0	0	ND
569	540158.2397467	4583233.9988608	0	0	ND
570	540202.1225758	4583257.9633620	0	0	ND
571	540246.0054048	4583281.9278631	0	0	ND
572	540289.8882338	4583305.8923643	0	0	ND
573	540333.7710628	4583329.8568655	0	0	ND
574	540377.6538919	4583353.8213666	0	0	ND
575	540421.5367209	4583377.7858678	0	0	ND
576	540465.4195499	4583401.7503690	0	0	ND
577	540509.3023790	4583425.7148701	0	0	ND
