x_m,y_m,speed_mps,notch
525856.463,4573614.555,11.11,6
525861.762,4573624.32,11.11,6
525867.061,4573634.085,11.11,6
525872.361,4573643.85,11.11,6
525877.66,4573653.614,11.11,6
525882.959,4573663.379,11.11,6
525888.258,4573673.144,11.11,6
525893.557,4573682.909,11.11,6
525898.857,4573692.674,11.11,6
525904.156,4573702.438,11.11,6
525909.455,4573712.203,11.11,6
525914.754,4573721.968,11.11,6
525920.053,4573731.733,11.11,6
525925.352,4573741.497,11.11,6
525930.652,4573751.262,11.11,6
525935.951,4573761.027,11.11,6
525941.25,4573770.792,11.11,6
525946.549,4573780.557,11.11,6
525951.848,4573790.321,11.11,6
525957.148,4573800.086,11.11,6
525962.447,4573809.851,11.11,6
525967.746,4573819.616,11.11,6
525973.045,4573829.38,11.11,6
525978.344,4573839.145,11.11,6
525983.644,4573848.91,11.11,6
525988.943,4573858.675,11.11,6
525994.242,4573868.439,11.11,6
525999.541,4573878.204,11.11,6
526004.84,4573887.969,11.11,6
526010.139,4573897.734,11.11,6
526015.439,4573907.499,11.11,6
526020.738,4573917.263,11.11,6
526026.037,4573927.028,11.11,6
526031.336,4573936.793,11.11,6
526036.635,4573946.558,11.11,6
526041.879,4573956.352,11.11,6
526046.988,4573966.217,11.11,6
526052.097,4573976.083,11.11,6
526057.206,4573985.949,11.11,6
526062.314,4573995.815,11.11,6
526067.206,4574005.789,11.11,6
526072.04,4574015.792,11.11,6
526076.875,4574025.795,11.11,6
526081.709,4574035.798,11.11,6
526086.403,4574045.865,11.11,6
526090.755,4574056.087,11.11,6
526095.107,4574066.309,11.11,7
526099.459,4574076.532,11.11,7
526103.81,4574086.754,11.11,7
526107.209,4574097.319,11.11,7
526110.358,4574107.973,11.11,7
526113.507,4574118.627,11.11,7
526116.656,4574129.282,11.11,7
526119.729,4574139.957,11.11,7
526122.618,4574150.685,11.11,7
526125.506,4574161.413,11.11,7
526128.395,4574172.141,11.11,7
526131.233,4574182.682,10.9161,7
526133.974,4574193.048,10.7221,7
526136.65,4574203.23,10.5279,7
526139.277,4574213.224,10.3338,6
526141.855,4574223.03,10.1395,6
526144.384,4574232.649,9.9451,6
526147.335,4574241.941,9.7507,6
526150.269,4574251.035,9.5562,6
526153.145,4574259.945,9.3617,6
526155.96,4574268.669,9.1671,6
526158.716,4574277.207,8.9724,6
526161.546,4574285.515,8.7777,6
526164.423,4574293.602,8.583,6
526167.236,4574301.504,8.3882,6
526169.983,4574309.223,8.1934,6
526172.665,4574316.759,7.9986,6
526175.282,4574324.111,7.8037,6
526177.84,4574331.277,7.6088,6
526180.341,4574338.256,7.414,6
526182.777,4574345.052,7.2191,7
526185.146,4574351.664,7.0242,7
526187.45,4574358.093,6.8294,7
526189.688,4574364.339,6.6346,7
526191.86,4574370.401,6.4398,7
526193.918,4574376.297,6.245,7
526195.7,4574382.079,6.0503,7
526197.425,4574387.675,5.8557,7
526199.093,4574393.085,5.6612,7
526200.703,4574398.309,5.4667,7
526202.256,4574403.347,5.2723,7
526203.752,4574408.2,5.0781,7
526205.19,4574412.867,4.884,7
526206.572,4574417.349,4.69,7
526207.896,4574421.646,4.4962,7
526208.984,4574425.807,4.3026,7
526209.942,4574429.803,4.1092,7
526210.855,4574433.611,3.9161,7
526211.723,4574437.232,3.7232,7
526212.546,4574440.665,3.5306,7
526213.325,4574443.911,3.3384,7
526214.058,4574446.971,3.1465,7
526214.747,4574449.845,2.9551,7
526215.392,4574452.533,2.7642,7
526215.992,4574455.035,2.5739,7
526216.548,4574457.354,2.3842,7
526217.06,4574459.489,2.1953,7
526217.528,4574461.441,2.0074,7
526217.953,4574463.211,1.8205,7
526218.334,4574464.801,1.6348,7
526218.672,4574466.212,1.4508,7
526218.968,4574467.445,1.2687,7
526219.222,4574468.504,1.0891,7
526219.435,4574469.392,0.9126,7
526219.607,4574470.112,0.7405,7
526219.741,4574470.67,0.5743,7
526219.838,4574471.076,0.4169,7
526219.902,4574471.341,0.2732,7
526220.173,4574472.472,1.1628,7
526220.714,4574474.733,2.3251,7
526221.527,4574478.129,3.4918,7
526222.611,4574482.659,4.6577,7
526223.935,4574488.19,5.6874,6
526225.453,4574494.535,6.5238,6
526227.141,4574501.584,7.2478,6
526228.975,4574509.25,7.8829,6
526230.945,4574517.48,8.4621,6
526233.034,4574526.231,8.9974,6
526235.232,4574535.454,9.4811,6
526237.575,4574545.287,10.1087,7
526240.053,4574555.687,10.6911,7
526242.629,4574566.495,11.11,7
526245.187,4574577.306,11.11,7
526247.74,4574588.119,11.11,7
526250.294,4574598.931,11.11,7
526252.847,4574609.744,11.11,7
526255.383,4574620.561,11.11,7
526257.875,4574631.387,11.11,7
526260.368,4574642.214,11.11,6
526262.86,4574653.041,11.11,6
526265.353,4574663.868,11.11,6
526267.708,4574674.725,11.11,6
526270.025,4574685.591,11.11,6
526272.343,4574696.456,11.11,7
526274.66,4574707.322,11.11,7
526276.978,4574718.188,11.11,7
526279.295,4574729.053,11.11,7
526281.714,4574740.396,11.5974,6
526284.23,4574752.195,12.0651,6
526286.841,4574764.416,12.4964,6
526289.655,4574776.993,12.888,6
526292.573,4574790.029,13.3588,7
526295.589,4574803.506,13.8101,7
526298.719,4574817.411,14.2526,7
526301.983,4574831.734,14.6903,7
526305.316,4574846.358,14.9997,6
526308.713,4574861.26,15.284,6
526312.165,4574876.411,15.5388,6
526315.704,4574891.937,15.9248,7
526319.319,4574907.802,16.2711,7
526323.015,4574923.992,16.6073,7
526326.725,4574940.244,16.67,6
526330.436,4574956.496,16.67,6
526334.277,4574972.717,16.67,6
526338.142,4574988.933,16.67,6
526342.007,4575005.149,16.67,6
526345.872,4575021.365,16.67,6
526349.737,4575037.58,16.67,6
526353.603,4575053.796,16.67,6
526357.402,4575070.027,16.67,6
526361.19,4575086.261,16.67,6
526364.978,4575102.495,16.67,6
526368.629,4575118.76,16.67,6
526372.256,4575135.031,16.67,7
526375.882,4575151.302,16.67,7
526379.715,4575167.525,16.67,7
526383.585,4575183.739,16.67,6
526387.456,4575199.954,16.67,6
526392.484,4575215.839,16.67,6
526397.723,4575231.664,16.67,7
526402.962,4575247.49,16.67,7
526409.342,4575262.882,16.67,7
526415.924,4575278.197,16.67,6
526422.506,4575293.513,16.67,6
526430.565,4575308.089,16.67,6
526438.881,4575322.537,16.67,6
526447.197,4575336.985,16.67,6
526456.272,4575350.963,16.67,6
526465.477,4575364.861,16.67,6
526474.683,4575378.759,16.67,6
526483.983,4575392.593,16.67,6
526493.299,4575406.417,16.67,6
526502.616,4575420.24,16.67,6
526512.122,4575433.934,16.67,6
526521.659,4575447.606,16.67,6
526531.197,4575461.278,16.67,6
526541.812,4575474.119,16.67,6
526552.607,4575486.822,16.67,6
526563.403,4575499.524,16.67,6
526575.136,4575511.354,16.67,6
526587.025,4575523.04,16.67,6
526598.913,4575534.726,16.67,6
526611.564,4575545.571,16.67,6
526624.337,4575556.283,16.67,6
526637.11,4575566.994,16.67,6
526650.051,4575577.502,16.67,6
526663.019,4575587.977,16.67,7
526675.986,4575598.453,16.67,7
526688.023,4575609.972,16.67,7
526699.912,4575621.657,16.67,7
526711.802,4575633.341,16.67,7
526720.608,4575647.414,16.67,7
526728.949,4575661.847,16.67,7
526737.29,4575676.28,16.67,7
526742.878,4575691.949,16.67,7
526748.111,4575707.776,16.67,6
526753.344,4575723.603,16.67,6
526757.892,4575739.639,16.67,6
526762.355,4575755.7,16.67,6
526766.818,4575771.762,16.67,6
526771.282,4575787.823,16.67,6
526775.745,4575803.884,16.67,6
526780.208,4575819.946,16.67,6
526784.671,4575836.007,16.67,6
526789.134,4575852.069,16.67,6
526793.598,4575868.13,16.67,6
526798.065,4575884.19,16.67,6
526802.533,4575900.25,16.67,6
526807.001,4575916.31,16.67,6
526811.714,4575932.3,16.67,6
526816.457,4575948.281,16.67,6
526821.2,4575964.262,16.67,6
526825.723,4575980.307,16.67,6
526830.22,4575996.358,16.67,6
526834.718,4576012.41,16.67,6
526838.359,4576028.675,16.67,6
526841.898,4576044.965,16.67,6
526845.437,4576061.255,16.67,6
526848.023,4576077.72,16.67,6
526850.498,4576094.205,16.67,6
526852.973,4576110.69,16.67,6
526855.389,4576127.184,16.67,6
526857.799,4576143.679,16.67,6
526860.209,4576160.174,16.67,6
526862.024,4576176.744,16.67,7
526863.772,4576193.322,16.67,7
526865.519,4576209.9,16.67,7
526868.442,4576226.307,16.67,7
526871.497,4576242.695,16.67,7
526874.552,4576259.082,16.67,7
526876.54,4576275.629,16.67,7
526878.412,4576292.194,16.67,6
526880.285,4576308.758,16.67,6
526882.046,4576325.335,16.67,6
526883.796,4576341.913,16.67,7
526885.546,4576358.491,16.67,7
526887.295,4576375.069,16.67,7
526889.045,4576391.647,16.67,6
526890.795,4576408.225,16.67,6
526893.432,4576424.682,16.67,6
526896.165,4576441.127,16.67,6
526898.897,4576457.571,16.67,6
526903.319,4576473.634,16.67,6
526907.917,4576489.658,16.67,7
526912.515,4576505.681,16.67,7
526919.251,4576520.913,16.67,7
526926.194,4576536.068,16.67,7
526933.138,4576551.223,16.67,7
526942.222,4576565.181,16.67,7
526951.502,4576579.029,16.67,6
526960.781,4576592.877,16.67,6
526970.879,4576606.137,16.67,6
526981.05,4576619.345,16.67,6
526991.222,4576632.552,16.67,6
527000.738,4576646.237,16.67,6
527010.198,4576659.963,16.67,6
527019.657,4576673.689,16.67,6
527029.984,4576686.772,16.67,6
527040.384,4576699.8,16.67,6
527050.784,4576712.828,16.67,6
527061.416,4576725.667,16.67,6
527072.067,4576738.49,16.67,6
527082.718,4576751.314,16.67,6
527093.37,4576764.137,16.67,6
527104.021,4576776.96,16.67,6
527114.672,4576789.784,16.67,6
527125.209,4576802.701,16.67,6
527135.737,4576815.626,16.67,6
527146.265,4576828.551,16.67,6
527156.785,4576841.482,16.67,6
527167.304,4576854.414,16.67,6
527177.823,4576867.346,16.67,6
527188.342,4576880.278,16.67,6
527198.862,4576893.21,16.67,6
527209.381,4576906.142,16.67,6
527219.9,4576919.074,16.67,6
527230.419,4576932.006,16.67,6
527240.938,4576944.938,16.67,6
527251.457,4576957.87,16.67,6
527261.976,4576970.802,16.67,6
527272.496,4576983.734,16.67,6
527283.015,4576996.666,16.67,6
527293.534,4577009.598,16.67,6
527304.053,4577022.53,16.67,6
527314.572,4577035.462,16.67,6
527325.091,4577048.394,16.67,6
527335.611,4577061.326,16.67,6
527346.197,4577074.203,16.67,6
527356.789,4577087.076,16.67,6
527367.381,4577099.948,16.67,6
527378.062,4577112.747,16.67,6
527388.75,4577125.539,16.67,6
527399.438,4577138.332,16.67,6
527409.984,4577151.242,16.67,6
527420.52,4577164.161,16.67,7
527431.055,4577177.079,16.67,7
527441.632,4577189.964,16.67,7
527452.213,4577202.846,16.67,6
527462.793,4577215.728,16.67,6
527473.373,4577228.61,16.67,6
527483.953,4577241.492,16.67,6
527494.534,4577254.374,16.67,6
527505.114,4577267.256,16.67,6
527515.694,4577280.138,16.67,6
527526.275,4577293.02,16.67,6
527536.855,4577305.902,16.67,6
527547.435,4577318.784,16.67,6
527558.015,4577331.666,16.67,6
527568.596,4577344.548,16.67,6
527579.176,4577357.43,16.67,6
527589.755,4577370.311,16.6679,6
527600.333,4577383.189,16.6658,6
527610.913,4577396.071,16.67,6
527621.493,4577408.954,16.67,6
527632.073,4577421.836,16.67,6
527642.654,4577434.718,16.67,6
527653.234,4577447.6,16.67,6
527663.814,4577460.482,16.67,6
527674.394,4577473.364,16.67,6
527684.975,4577486.246,16.67,6
527695.555,4577499.128,16.67,6
527706.135,4577512.01,16.67,6
527716.716,4577524.892,16.67,6
527727.296,4577537.774,16.67,6
527737.876,4577550.656,16.67,6
527748.456,4577563.538,16.67,6
527759.037,4577576.42,16.67,6
527769.617,4577589.302,16.67,6
527780.197,4577602.184,16.67,6
527790.777,4577615.066,16.67,6
527801.358,4577627.948,16.67,6
527811.938,4577640.83,16.67,6
527822.518,4577653.712,16.67,6
527833.099,4577666.594,16.67,6
527843.679,4577679.476,16.67,6
527854.259,4577692.358,16.67,6
527864.839,4577705.24,16.67,6
527875.42,4577718.122,16.67,6
527886.026,4577730.983,16.67,6
527896.633,4577743.842,16.67,6
527907.241,4577756.702,16.67,6
527917.879,4577769.536,16.67,6
527928.519,4577782.369,16.67,6
527939.159,4577795.202,16.67,6
527949.781,4577808.05,16.67,6
527960.401,4577820.899,16.67,6
527971.021,4577833.748,16.67,6
527981.641,4577846.597,16.67,6
527992.262,4577859.446,16.67,6
528002.882,4577872.295,16.67,6
528013.683,4577884.992,16.67,6
528024.496,4577897.68,16.67,7
528035.308,4577910.368,16.67,7
528046.901,4577922.345,16.67,7
528058.539,4577934.279,16.67,6
528070.178,4577946.213,16.67,6
528082.746,4577957.16,16.67,6
528095.366,4577968.051,16.67,7
528107.986,4577978.943,16.67,7
528121.299,4577988.973,16.67,7
528134.649,4577998.955,16.67,7
528148.0,4578008.938,16.67,7
528161.959,4578018.046,16.67,7
528175.951,4578027.108,16.67,6
528189.943,4578036.17,16.67,6
528203.94,4578045.223,16.67,6
528217.938,4578054.276,16.67,6
528231.936,4578063.328,16.67,6
528246.016,4578072.253,16.67,6
528260.099,4578081.171,16.67,6
528274.183,4578090.09,16.67,6
528288.31,4578098.939,16.67,6
528302.44,4578107.785,16.67,6
528316.57,4578116.63,16.67,6
528330.696,4578125.481,16.67,6
528344.822,4578134.332,16.67,6
528358.948,4578143.183,16.67,6
528373.06,4578152.057,16.67,6
528387.171,4578160.932,16.67,6
528401.282,4578169.807,16.67,6
528415.409,4578178.657,16.67,6
528429.536,4578187.506,16.67,6
528443.664,4578196.355,16.67,6
528457.794,4578205.199,16.67,6
528471.925,4578214.042,16.67,6
528486.056,4578222.886,16.67,6
528500.256,4578231.617,16.67,6
528514.46,4578240.343,16.67,7
528528.664,4578249.07,16.67,7
528543.24,4578257.156,16.67,7
528557.834,4578265.212,16.67,6
528572.428,4578273.269,16.67,6
528587.614,4578280.138,16.67,6
528602.828,4578286.953,16.67,6
528618.041,4578293.768,16.67,6
528633.831,4578299.103,16.67,6
528649.644,4578304.38,16.67,6
528665.457,4578309.657,16.67,6
528681.467,4578314.297,16.67,6
528697.486,4578318.913,16.67,6
528713.504,4578323.529,16.67,6
528729.804,4578327.011,16.67,6
528746.115,4578330.452,16.67,6
528762.426,4578333.894,16.67,6
528779.036,4578335.252,16.67,6
528795.656,4578336.539,16.67,7
528812.277,4578337.827,16.67,7
528828.941,4578338.234,16.67,7
528845.607,4578338.614,16.67,6
528862.272,4578338.993,16.67,6
528878.883,4578337.624,16.67,6
528895.492,4578336.201,16.67,6
528912.101,4578334.779,16.67,6
528928.554,4578332.105,16.67,6
528945.003,4578329.397,16.67,6
528961.451,4578326.689,16.67,6
528977.646,4578322.741,16.67,6
528993.834,4578318.761,16.67,6
529010.022,4578314.781,16.67,6
529025.877,4578309.637,16.67,6
529041.724,4578304.465,16.67,6
529057.572,4578299.293,16.67,6
529073.108,4578293.251,16.67,6
529088.637,4578287.189,16.67,6
529104.165,4578281.127,16.67,6
529119.575,4578274.769,16.67,6
529134.982,4578268.404,16.67,6
529150.389,4578262.039,16.67,6
529165.796,4578255.674,16.67,6
529181.203,4578249.309,16.67,6
529196.61,4578242.945,16.67,6
529212.234,4578237.133,16.67,6
529227.863,4578231.332,16.67,6
529243.491,4578225.532,16.67,6
529259.374,4578220.472,16.67,6
529275.262,4578215.425,16.67,6
529291.149,4578210.378,16.67,6
529307.303,4578206.265,16.67,6
529323.462,4578202.168,16.67,6
529339.621,4578198.071,16.67,6
529356.006,4578195.003,16.67,6
529372.394,4578191.951,16.67,6
529388.782,4578188.898,16.67,6
529405.399,4578187.586,16.67,6
529422.019,4578186.298,16.67,6
529438.639,4578185.01,16.67,6
529455.306,4578185.285,16.67,6
529471.973,4578185.58,16.67,7
529488.641,4578185.875,16.67,7
529505.267,4578187.081,16.67,7
529521.892,4578188.297,16.67,7
529538.518,4578189.512,16.67,7
529554.991,4578192.061,16.67,7
529571.463,4578194.624,16.67,6
529587.935,4578197.187,16.67,6
529604.097,4578201.267,16.67,6
529620.257,4578205.361,16.67,7
529636.417,4578209.454,16.67,7
529652.205,4578214.805,16.67,7
529667.992,4578220.157,16.67,6
529683.779,4578225.509,16.67,6
529699.069,4578232.151,16.67,6
529714.359,4578238.793,16.67,6
529729.648,4578245.436,16.67,6
529744.392,4578253.214,16.67,6
529759.137,4578260.991,16.67,6
529773.877,4578268.775,16.67,6
529787.858,4578277.854,16.67,6
529801.839,4578286.932,16.67,6
529815.815,4578296.018,16.67,6
529828.855,4578306.403,16.67,6
529841.895,4578316.789,16.67,7
529854.93,4578327.179,16.67,7
529867.469,4578338.164,16.67,7
529880.007,4578349.15,16.67,6
529892.53,4578360.15,16.67,6
529903.518,4578372.687,16.67,6
529914.505,4578385.223,16.67,6
529925.483,4578397.767,16.67,6
529935.562,4578411.045,16.67,6
529945.641,4578424.323,16.67,6
529955.705,4578437.612,16.67,6
529964.641,4578451.684,16.67,6
529973.576,4578465.757,16.67,6
529982.504,4578479.835,16.67,6
529990.952,4578494.205,16.67,6
529999.401,4578508.576,16.67,7
530007.85,4578522.946,16.67,7
530016.298,4578537.317,16.67,7
530024.747,4578551.687,16.67,6
530033.196,4578566.057,16.67,6
530041.644,4578580.428,16.67,6
530050.093,4578594.798,16.67,6
530058.542,4578609.169,16.67,6
530066.99,4578623.539,16.67,6
530075.439,4578637.91,16.67,6
530083.889,4578652.279,16.67,6
530092.386,4578666.621,16.67,6
530100.883,4578680.963,16.67,6
530109.383,4578695.303,16.67,6
530118.014,4578709.565,16.67,6
530126.645,4578723.826,16.67,6
530135.277,4578738.087,16.67,6
530143.944,4578752.327,16.67,6
530152.611,4578766.567,16.67,6
530161.278,4578780.807,16.67,6
530169.945,4578795.046,16.67,6
530178.613,4578809.286,16.67,7
530187.28,4578823.526,16.67,7
530195.947,4578837.765,16.67,7
530204.614,4578852.005,16.67,6
530213.285,4578866.243,16.67,6
530222.116,4578880.381,16.67,6
530230.947,4578894.52,16.67,7
530239.797,4578908.646,16.67,7
530249.416,4578922.261,16.67,7
530259.034,4578935.876,16.67,6
530268.7,4578949.453,16.67,6
530280.127,4578961.59,16.67,6
530291.554,4578973.727,16.67,6
530303.041,4578985.797,16.67,6
530316.302,4578995.899,16.67,6
530329.562,4579006.001,16.67,6
530342.882,4579016.01,16.67,6
530357.693,4579023.659,16.67,6
530372.504,4579031.309,16.67,6
530387.361,4579038.851,16.67,6
530403.224,4579043.973,16.67,6
530419.088,4579049.095,16.67,6
530434.983,4579054.078,16.67,6
530451.491,4579056.397,16.67,6
530467.999,4579058.716,16.67,6
530484.516,4579060.866,16.67,6
530501.175,4579060.272,16.67,6
530517.834,4579059.677,16.67,6
530534.485,4579058.977,16.67,6
530550.988,4579056.629,16.67,6
530567.492,4579054.28,16.67,6
530583.993,4579051.912,16.67,6
530600.448,4579049.244,16.67,6
530616.903,4579046.576,16.67,6
530633.357,4579043.9,16.67,6
530649.79,4579041.103,16.67,6
530666.224,4579038.306,16.67,6
530682.658,4579035.51,16.67,6
530699.095,4579032.73,16.67,6
530715.531,4579029.951,16.67,6
530731.968,4579027.171,16.67,6
530748.405,4579024.391,16.67,6
530764.841,4579021.612,16.67,6
530781.278,4579018.832,16.67,6
530797.714,4579016.052,16.67,6
530814.151,4579013.273,16.67,6
530830.588,4579010.493,16.67,6
530847.024,4579007.713,16.67,6
530863.461,4579004.934,16.67,6
530879.897,4579002.154,16.67,6
530896.334,4578999.374,16.67,6
530912.771,4578996.595,16.67,6
530929.207,4578993.815,16.67,6
530945.644,4578991.035,16.67,6
530962.081,4578988.256,16.67,7
530978.517,4578985.476,16.67,7
530994.954,4578982.696,16.67,7
531011.39,4578979.917,16.67,6
531027.827,4578977.137,16.67,6
531044.264,4578974.357,16.67,6
531060.7,4578971.578,16.67,6
531077.137,4578968.798,16.67,6
531093.573,4578966.018,16.67,6
531110.01,4578963.239,16.67,6
531126.444,4578960.446,16.67,6
531142.846,4578957.469,16.67,6
531159.248,4578954.492,16.67,6
531175.648,4578951.5,16.67,6
531192.01,4578948.312,16.67,6
531208.372,4578945.124,16.67,6
531224.742,4578941.978,16.67,6
531241.213,4578939.407,16.67,6
531257.683,4578936.836,16.67,6
531274.163,4578934.337,16.67,6
531290.761,4578932.796,16.67,6
531307.36,4578931.255,16.67,6
531323.963,4578929.794,16.67,6
