This is the link file of route1											
749	1	1
303	303	304	100.0000	22.20000	0	-0.00637817382811	0.00000000000817	1	0.2	0
304	304	305	100.0000	22.20000	0	-0.11160278320339	0.00157605514707	1	0.2	0
305	305	306	99.9986	22.20000	0	0.07319441007152	0.00232043621636	1	0.2	0
306	306	307	100.0000	22.20000	0	-0.09262084960922	0.00000000000760	1	0.2	0
307	307	308	100.0000	22.20000	0	0.09323730468786	0.00000000000760	1	0.2	0
308	308	309	100.0000	22.20000	0	0.06632080078114	0.00000000000000	1	0.2	0
309	309	310	100.0000	22.20000	0	0.05706787109366	0.00000816532420	1	0.2	0
310	310	311	100.0000	22.20000	0	0.08759765625589	0.00373883375279	1	0.2	0
311	311	312	99.9994	22.20000	0	-0.00885625247591	0.00308512556740	1	0.2	0
312	312	313	100.0000	22.20000	0	0.03691406250006	0.00703951984804	1	0.2	0
313	313	314	99.9996	22.20000	0	0.02534800615368	0.00425722068168	1	0.2	0
314	314	315	99.9993	22.20000	0	0.06250042248577	0.00248400177602	1	0.2	0
315	315	316	100.0000	22.20000	0	0.02603149414067	0.00219779840135	1	0.2	0
316	316	317	99.9973	22.20000	0	0.07932342453253	0.04679690984672	1	0.2	0
317	317	318	99.9768	22.20000	0	0.01110487599707	0.03746107791878	1	0.2	0
318	318	319	100.0000	22.20000	0	-0.05202636719605	0.00004893279242	1	0.2	0
319	319	320	100.0000	22.20000	0	0.04008178710940	0.00000000000000	1	0.2	0
320	320	321	100.0000	22.20000	0	0.08961181640632	0.00003631369189	1	0.2	0
321	321	322	100.0000	22.20000	0	0.06539307559676	0.00772434856337	1	0.2	0
322	322	323	100.0000	22.20000	0	0.04951782560303	0.00705893598004	1	0.2	0
323	323	324	100.0000	22.20000	0	-0.00349121123939	0.00224942687805	1	0.2	0
324	324	325	99.9997	22.20000	0	0.13712803262620	0.00634635536645	1	0.2	0
325	325	326	99.9984	22.20000	0	0.11042047713522	0.04583018099152	1	0.2	0
326	326	327	99.9564	22.20000	0	0.00149601388938	0.10531705723860	1	0.2	0
327	327	328	99.9525	22.20000	0	0.02164725261501	0.09286068327635	1	0.2	0
328	328	329	99.9486	22.20000	0	0.09967279459298	0.02070810149179	1	0.2	0
329	329	330	99.9878	22.20000	0	-0.00402881004119	0.00429369434801	1	0.2	0
330	330	331	100.0000	22.20000	0	0.07694091796864	0.00000000000072	1	0.2	0
